[15-12-2015 19:38:58]: Pluz. hat Bonus mit Waffe 30 an Part 7 getroffen, Schaden: 9.9000006
[01-01-2016 03:48:39]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:39]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:42]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:42]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:42]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:42]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:42]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:42]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:42]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:42]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:42]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:42]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:44]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:44]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:44]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:44]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:44]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:44]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:45]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:45]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 03:48:45]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:27]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:28]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:28]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:28]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:28]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:28]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:28]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:28]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:29]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:29]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:29]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:29]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:29]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:29]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:31]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:31]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 14:56:31]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:13]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:13]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:14]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:14]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:14]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:14]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:14]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:14]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:15]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:15]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:15]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:15]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:37]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:37]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:37]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:37]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:38]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:38]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:38]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:38]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:38]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:39]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:39]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:39]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:39]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:39]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:39]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:39]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:40]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:41]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:42]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:42]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:42]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:43]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:44]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:44]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:44]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:44]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:44]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:52:44]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:53:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:53:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:53:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:53:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:53:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:53:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:53:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:53:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:53:31]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:53:31]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:53:31]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:56:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:56:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:56:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:56:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:56:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:56:30]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:56:31]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:56:31]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:56:31]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 16:56:31]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:33]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:33]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:34]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:34]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:34]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:34]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:34]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:34]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:34]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:34]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:35]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:35]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:35]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:35]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:35]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:35]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:35]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:35]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:36]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:36]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:36]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:36]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:37]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:37]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:37]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:37]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:37]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:37]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:37]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:37]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:38]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:38]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:38]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:39]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 17:36:39]: Bonus hat Bonus mit Waffe 17 an Part 3 getroffen, Schaden: 0.33000001
[01-01-2016 18:08:34]: Steckl hat reaL mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[01-01-2016 18:16:10]: Kazujin hat Tyrex mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[01-01-2016 18:16:26]: Kazujin hat Tyrex mit Waffe 24 an Part 3 getroffen, Schaden: 23.1
[01-01-2016 18:18:01]: Martin_025 hat Tyrex mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[01-01-2016 18:19:46]: Tyrex hat Martin_025 mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[01-01-2016 18:19:52]: Martin_025 hat Tyrex mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[01-01-2016 18:19:59]: Tyrex hat Martin_025 mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[01-01-2016 18:21:01]: Martin_025 hat Undercover mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[01-01-2016 18:21:03]: Martin_025 hat Undercover mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[01-01-2016 18:21:34]: Tyrex hat Undercover mit Waffe 24 an Part 5 getroffen, Schaden: 23.1
[01-01-2016 18:21:43]: Tyrex hat Undercover mit Waffe 24 an Part 6 getroffen, Schaden: 19
[01-01-2016 18:22:32]: Final hat [Utm]Nimo mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[01-01-2016 18:22:33]: [Utm]Nimo hat Final mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[01-01-2016 18:22:33]: [Utm]Nimo hat Final mit Waffe 0 an Part 3 getroffen, Schaden: 2.3100002
[01-01-2016 18:22:36]: Tyrex hat Martin_025 mit Waffe 24 an Part 4 getroffen, Schaden: 23.1
[01-01-2016 18:22:39]: Tyrex hat Martin_025 mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[01-01-2016 18:22:43]: Martin_025 hat Tyrex mit Waffe 24 an Part 6 getroffen, Schaden: 23.1
[01-01-2016 18:22:43]: Tyrex hat Martin_025 mit Waffe 24 an Part 3 getroffen, Schaden: 23.1
[01-01-2016 18:22:44]: Martin_025 hat Tyrex mit Waffe 24 an Part 5 getroffen, Schaden: 23.1
[01-01-2016 18:22:44]: Tyrex hat Martin_025 mit Waffe 24 an Part 6 getroffen, Schaden: 23.1
[01-01-2016 18:22:45]: Martin_025 hat Tyrex mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[01-01-2016 18:22:45]: Tyrex hat Martin_025 mit Waffe 24 an Part 5 getroffen, Schaden: 23.1
[01-01-2016 18:22:47]: Tyrex hat Martin_025 mit Waffe 24 an Part 5 getroffen, Schaden: 22
[01-01-2016 18:25:55]: Haram hat Martin_025 mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[01-01-2016 18:32:32]: [Utm]Crazy hat Tyrex mit Waffe 31 an Part 6 getroffen, Schaden: 9.9000006
[01-01-2016 18:32:32]: [Utm]Crazy hat Tyrex mit Waffe 31 an Part 3 getroffen, Schaden: 9.9000006
[01-01-2016 18:34:59]: reaL hat Steckl mit Waffe 24 an Part 5 getroffen, Schaden: 46.200001
[01-01-2016 18:36:53]: Termi30 hat reaL mit Waffe 29 an Part 3 getroffen, Schaden: 8.25
[01-01-2016 18:36:55]: Steckl hat reaL mit Waffe 29 an Part 9 getroffen, Schaden: 8.25
[01-01-2016 18:37:06]: Martin_025 hat Tyrex mit Waffe 24 an Part 6 getroffen, Schaden: 23.1
[01-01-2016 18:37:08]: Tyrex hat Martin_025 mit Waffe 24 an Part 3 getroffen, Schaden: 23.1
[01-01-2016 18:37:10]: Tyrex hat Martin_025 mit Waffe 24 an Part 3 getroffen, Schaden: 23.1
[01-01-2016 18:37:12]: Martin_025 hat Tyrex mit Waffe 24 an Part 6 getroffen, Schaden: 23.1
[01-01-2016 18:37:20]: Tyrex hat Martin_025 mit Waffe 24 an Part 6 getroffen, Schaden: 23.1
[01-01-2016 18:37:21]: Tyrex hat Martin_025 mit Waffe 24 an Part 6 getroffen, Schaden: 23.1
[01-01-2016 18:37:21]: Martin_025 hat Tyrex mit Waffe 24 an Part 5 getroffen, Schaden: 23.1
[01-01-2016 18:37:22]: Tyrex hat Martin_025 mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[01-01-2016 18:37:22]: Martin_025 hat Tyrex mit Waffe 24 an Part 9 getroffen, Schaden: 23.1
[01-01-2016 18:37:25]: Tyrex hat Martin_025 mit Waffe 24 an Part 5 getroffen, Schaden: 23.1
[01-01-2016 18:37:29]: Martin_025 hat Undercover mit Waffe 29 an Part 6 getroffen, Schaden: 8.25
[01-01-2016 18:37:29]: Martin_025 hat Undercover mit Waffe 29 an Part 8 getroffen, Schaden: 8.25
[01-01-2016 18:38:32]: Tyrex hat Martin_025 mit Waffe 0 an Part 3 getroffen, Schaden: 1.3200001
[01-01-2016 18:39:12]: Kazujin hat Martin_025 mit Waffe 25 an Part 5 getroffen, Schaden: 12.302326744068
